price,area,floor_number,bedroom_number,is_dinning_room,is_kitchen,is_terrace,is_car_pack,type,street_in_front_of_house,width,height,city,district
8.9,62.0,4.0,4.0,0,0,0,0,1,10.0,4.0,14.383711086411271,1,1
3.75,50.0,4.0,4.0,0,0,0,0,1,6.0,4.785596879535559,14.383711086411271,1,1
8.95,45.0,4.0,4.0,1,1,1,1,1,10.0,3.6,14.383711086411271,1,1
5.2,48.0,5.0,4.0,0,0,0,0,0,3.0,4.0,12.0,1,1
14.0,72.0,5.0,6.0,1,1,1,1,1,20.0,4.0,18.0,1,1
3.45,36.0,6.0,4.0,0,0,0,0,0,4.0,4.0,14.383711086411271,1,0
11.5,80.0,5.0,6.0,1,1,1,1,1,10.0,5.06,14.383711086411271,1,0
15.5,102.0,4.0,4.0,1,1,1,1,1,8.0,4.2,23.0,1,1
10.5,80.0,3.803934157259287,2.0,0,0,0,1,0,10.0,4.0,20.0,0,1
11.0,112.0,3.0,5.0,1,1,1,1,0,12.0,4.0,28.0,0,1
2.3,28.0,4.0,4.0,1,1,1,0,0,3.0,4.785596879535559,14.383711086411271,1,1
5.29,50.0,2.0,3.0,0,0,0,0,1,8.0,4.785596879535559,14.383711086411271,0,1
13.5,40.0,5.0,5.0,0,0,0,0,1,20.0,4.785596879535559,14.383711086411271,1,0
6.8,56.0,4.0,6.0,0,0,0,0,0,4.0,4.0,14.0,0,1
4.45,40.0,5.0,4.0,1,1,1,0,0,3.0,4.0,10.0,1,0
8.0,88.0,3.0,4.0,0,0,0,0,0,6.0,5.5,16.0,0,1
7.2,60.0,4.0,4.0,1,1,1,1,0,5.0,4.0,14.383711086411271,1,1
4.15,53.0,2.0,3.0,1,1,1,1,0,3.5,4.0,13.5,0,1
6.15,150.0,1.0,1.0,0,0,0,0,1,3.0,4.785596879535559,14.383711086411271,1,1
11.9,60.0,5.0,4.0,0,0,0,0,1,6.5,4.4,14.383711086411271,1,1
2.8,40.0,4.0,4.0,0,0,0,0,0,2.5,4.0,14.383711086411271,1,0
3.8,31.0,4.0,4.0,1,1,1,0,0,3.0,4.785596879535559,14.383711086411271,1,1
10.0,65.0,5.0,6.0,1,1,1,1,1,4.0,4.0,14.0,1,1
3.1,36.0,3.0,3.0,1,1,1,0,0,4.0,3.1,14.383711086411271,1,1
2.2,30.0,2.0,2.0,1,1,1,1,0,2.5,3.8,9.0,1,0
3.5,32.0,4.0,4.0,1,1,1,1,0,6.0,4.785596879535559,14.383711086411271,1,1
4.3,42.0,5.0,3.0,0,0,0,0,0,3.0,3.4,14.383711086411271,1,1
4.2,40.0,3.0,4.0,1,1,1,0,0,3.0,4.785596879535559,14.383711086411271,1,1
11.9,68.0,5.0,5.0,1,1,1,1,0,8.0,5.0,12.5,1,1
12.5,70.0,5.0,5.0,1,1,1,1,1,15.0,5.2,14.383711086411271,1,1
6.3,72.0,5.0,4.0,0,0,0,0,1,3.0,4.785596879535559,14.383711086411271,1,0
8.9,52.0,5.0,4.0,1,1,1,1,0,5.0,4.2,14.383711086411271,1,1
7.95,81.0,2.0,4.0,0,0,0,0,0,4.0,4.5,19.0,0,1
3.65,40.0,5.0,3.0,1,1,1,0,0,2.0,5.0,14.383711086411271,1,1
4.3,38.0,6.0,5.0,1,1,1,1,0,3.0,4.785596879535559,14.383711086411271,1,1
27.5,108.0,5.0,3.0,1,1,1,1,1,8.0,4.785596879535559,14.383711086411271,1,1
4.0,50.0,4.0,4.0,1,1,1,0,0,3.0,5.0,14.383711086411271,1,1
1.2,80.0,1.0,3.0,1,1,1,1,1,20.0,5.0,16.0,0,0
2.2,30.0,5.0,3.0,0,0,0,0,0,3.0,4.785596879535559,14.383711086411271,1,0
10.0,50.0,5.0,4.0,1,1,1,1,0,8.0,4.785596879535559,14.383711086411271,1,1
12.0,90.0,4.0,3.0,1,1,1,1,0,4.0,4.5,14.383711086411271,1,0
4.8,45.0,2.0,2.0,0,0,0,0,0,5.0,4.785596879535559,14.383711086411271,0,1
6.0,54.0,3.0,3.0,1,1,1,1,0,4.0,4.25,12.0,1,1
3.7,30.0,5.0,4.0,0,0,0,0,0,2.0,4.785596879535559,14.383711086411271,1,1
10.0,75.0,7.0,8.0,1,1,1,1,1,15.0,6.0,15.0,1,1
10.0,52.0,3.0,3.0,0,0,0,0,1,20.0,4.785596879535559,14.383711086411271,1,1
5.1,50.0,5.0,4.0,1,1,1,0,0,4.0,4.0,14.383711086411271,1,1
6.8,38.0,5.0,4.0,1,1,1,0,0,4.0,3.5,11.0,0,1
6.7,60.0,5.0,4.0,1,1,1,1,0,4.0,4.785596879535559,14.383711086411271,1,0
17.5,140.0,4.0,5.0,1,1,1,1,1,5.0,5.0,14.383711086411271,1,1
9.0,74.0,4.0,4.0,1,1,1,1,1,6.0,4.5,16.0,1,0
5.0,50.0,4.0,4.0,0,0,0,0,0,3.0,4.785596879535559,14.383711086411271,1,1
7.0,52.0,5.0,4.0,0,0,0,0,0,6.0,4.0,13.0,1,1
2.9,30.0,5.0,4.0,0,0,0,0,0,3.0,4.785596879535559,14.383711086411271,1,0
6.5,65.0,4.0,4.0,1,1,1,1,0,6.0,5.0,14.383711086411271,1,0
7.3,55.0,4.0,5.0,0,0,0,0,0,5.0,4.0,14.0,0,1
6.8,95.0,4.0,4.0,1,1,1,1,0,8.0,5.0,19.0,0,0
7.8,123.0,3.0,3.0,0,0,0,0,0,6.0,4.785596879535559,14.383711086411271,0,0
31.0,103.0,5.0,5.0,0,0,0,0,1,15.0,6.2,14.383711086411271,1,1
3.0,32.0,5.0,3.0,1,1,1,0,0,3.0,4.785596879535559,14.383711086411271,1,1
10.0,60.0,6.0,3.0,0,0,0,0,0,5.0,4.785596879535559,14.383711086411271,1,1
19.5,61.0,4.0,4.0,0,0,0,0,1,20.0,4.1,14.383711086411271,1,0
4.2,66.0,2.0,3.0,0,0,0,0,0,9.0,4.785596879535559,14.383711086411271,0,1
27.6,90.0,4.0,4.0,0,0,0,0,1,8.0,4.785596879535559,14.383711086411271,1,1
12.3,44.0,6.0,3.0,1,1,1,0,1,8.0,3.85,14.383711086411271,1,1
3.0,33.0,4.0,2.0,1,1,1,1,1,3.5,4.785596879535559,14.383711086411271,1,0
4.5,46.0,5.0,4.0,1,1,1,1,0,4.0,4.0,11.5,0,1
4.35,90.0,4.0,6.0,1,1,1,1,1,8.0,6.0,15.0,0,1
14.5,70.0,6.0,7.0,0,0,0,0,0,8.0,4.785596879535559,14.383711086411271,1,1
10.5,55.0,4.0,4.0,1,1,1,1,0,8.0,4.0,14.0,0,1
1.75,24.0,2.0,2.0,0,0,0,0,1,8.0,3.0,8.0,0,0
30.0,72.0,7.0,7.0,0,0,0,0,0,10.0,12.0,6.0,1,1
4.5,44.0,5.0,5.0,1,1,1,1,0,2.5,3.5,15.0,1,1
5.4,49.0,3.0,3.0,1,1,1,1,0,4.0,4.785596879535559,7.0,0,1
7.78,50.0,4.0,4.0,1,1,1,1,1,4.0,4.0,12.5,1,1
28.5,120.0,7.0,5.0,1,1,1,1,1,10.0,5.5,14.383711086411271,1,1
15.0,85.0,4.0,5.0,1,1,1,1,0,8.0,4.5,17.0,0,1
2.85,32.0,4.0,3.0,0,0,0,0,0,6.0,4.785596879535559,14.383711086411271,1,1
3.95,30.0,4.0,4.0,1,1,1,0,0,3.0,4.0,14.383711086411271,1,1
12.0,40.0,6.0,5.0,1,1,1,1,0,4.5,3.5,14.383711086411271,1,1
3.5,74.0,3.0,4.0,1,1,1,1,0,3.0,5.0,14.383711086411271,1,0
4.5,30.0,5.0,3.0,0,0,0,0,0,3.0,4.785596879535559,14.383711086411271,1,1
9.9,115.0,3.0,4.0,0,0,0,0,1,9.0,5.0,19.0,1,0
5.1,52.0,5.0,4.0,1,1,1,1,0,3.0,5.0,14.383711086411271,1,0
4.5,52.0,4.0,4.0,1,1,1,1,0,7.0,4.0,13.0,0,0
6.1,40.0,2.0,2.0,0,0,0,0,0,6.0,3.5,12.0,0,1
5.59,45.0,2.0,2.0,0,0,0,0,0,4.0,4.0,11.0,0,1
4.0,52.0,4.0,4.0,1,1,1,0,0,2.0,5.6,14.383711086411271,1,1
2.75,30.0,4.0,3.0,1,1,1,0,0,2.5,3.4,14.383711086411271,1,1
23.0,75.0,5.0,3.0,1,1,1,1,1,15.0,5.5,13.6,1,1
6.0,60.0,4.0,2.0,1,1,1,0,0,3.0,9.0,14.383711086411271,1,1
11.2,80.0,1.0,1.0,1,1,0,1,1,20.0,4.0,20.0,0,1
6.9,41.0,4.0,4.0,1,1,1,1,1,7.0,5.0,9.0,1,1
4.5,40.0,5.0,4.0,0,0,0,0,0,2.0,4.785596879535559,14.383711086411271,1,1
4.7,70.0,3.0,6.0,0,0,0,0,0,7.0,4.0,16.0,0,0
38.5,78.0,5.0,8.0,0,0,0,0,1,20.0,4.0,20.0,0,1
17.0,125.0,7.0,9.0,0,0,0,0,1,5.0,4.785596879535559,14.383711086411271,1,1
4.4,40.0,4.0,4.0,1,1,1,1,0,3.0,4.0,14.383711086411271,1,1
19.8,100.0,4.0,5.0,1,1,1,1,0,8.0,8.0,14.383711086411271,1,1
13.8,45.0,5.0,4.0,1,1,1,1,1,6.0,4.5,14.383711086411271,1,1
3.4,40.0,4.0,4.0,1,1,1,0,0,3.0,3.5,14.383711086411271,1,1
13.0,64.0,2.0,3.0,1,1,1,1,0,10.0,4.0,16.0,0,1
6.0,60.0,3.0,5.0,0,0,0,0,1,10.0,4.0,15.0,0,1
1.0,60.0,1.0,2.0,1,1,0,1,1,6.0,4.0,15.0,0,0
2.1,27.0,2.0,1.0,1,1,1,1,0,2.5,4.0,14.383711086411271,1,1
10.99,62.0,5.0,3.9819748527213576,1,1,1,1,0,0.0,4.785596879535559,14.383711086411271,1,1
8.5,108.0,3.803934157259287,3.9819748527213576,0,0,0,0,0,6.557369732198463,4.785596879535559,14.383711086411271,0,1
12.4,56.0,7.0,4.0,0,0,0,0,1,5.0,4.785596879535559,14.383711086411271,1,1
5.6,50.0,2.0,2.0,1,1,1,1,0,2.5,4.8,10.0,1,1
8.0,48.0,6.0,5.0,0,0,0,0,0,3.0,4.785596879535559,14.383711086411271,1,1
14.0,75.0,5.0,6.0,1,1,1,1,1,5.0,5.0,14.383711086411271,1,1
4.2,48.0,3.0,2.0,1,1,1,1,0,4.0,4.0,12.0,0,1
13.0,65.0,5.0,5.0,1,1,1,1,1,10.0,4.5,15.0,1,1
2.1,31.0,3.0,3.0,0,0,0,0,0,2.0,3.8,14.383711086411271,1,1
3.4,40.0,5.0,3.0,1,1,1,1,0,5.0,5.0,14.383711086411271,1,0
7.5,65.0,5.0,5.0,1,1,1,1,0,8.0,4.785596879535559,14.383711086411271,1,1
6.0,59.0,1.0,1.0,0,0,0,0,0,4.5,6.8,14.383711086411271,1,0
6.5,62.0,6.0,6.0,0,0,0,0,0,6.0,4.785596879535559,14.383711086411271,1,1
8.5,42.0,5.0,3.0,1,1,1,1,0,10.0,4.785596879535559,14.383711086411271,1,1
3.17,55.0,1.0,2.0,1,1,1,1,0,5.0,4.0,14.0,0,0
25.0,135.0,7.0,7.0,1,1,1,1,1,12.0,7.0,18.0,0,1
2.28,36.0,4.0,3.0,1,1,1,1,0,2.0,4.785596879535559,14.383711086411271,1,0
1.999,33.0,4.0,4.0,1,1,1,1,0,2.5,5.0,14.383711086411271,1,0
4.65,62.0,4.0,5.0,1,1,1,0,0,4.0,4.5,14.383711086411271,1,1
28.5,140.0,4.0,8.0,0,0,0,0,0,8.0,7.5,20.0,0,1
12.0,25.0,5.0,4.0,1,1,1,0,1,6.0,6.0,4.16,1,1
24.5,80.0,5.0,5.0,0,0,0,0,1,9.0,15.0,14.0,1,1
5.2,60.0,3.0,5.0,1,1,1,1,1,8.0,4.0,15.0,0,0
19.0,65.0,4.0,3.0,0,0,0,0,1,10.0,4.785596879535559,14.383711086411271,1,1
3.6,35.0,6.0,4.0,1,1,1,1,0,3.0,5.8,14.383711086411271,1,0
19.7,132.0,3.0,3.0,1,1,1,0,1,20.0,4.785596879535559,14.383711086411271,1,1
13.5,30.0,4.0,3.9819748527213576,0,0,0,0,1,15.0,10.0,14.383711086411271,1,1
5.3,51.0,2.0,2.0,0,0,0,0,0,3.0,4.785596879535559,14.383711086411271,0,1
3.15,50.0,3.803934157259287,3.9819748527213576,0,0,0,0,0,4.0,4.785596879535559,14.383711086411271,1,0
7.5,70.0,2.0,3.0,0,0,0,0,0,6.0,4.0,18.0,0,1
6.6,84.0,3.0,4.0,1,1,1,1,0,5.0,5.0,17.0,0,1
5.02,45.0,4.0,3.0,1,1,1,1,0,4.0,4.1,14.383711086411271,1,1
3.2,30.0,5.0,3.0,1,1,1,0,0,3.0,4.785596879535559,14.383711086411271,1,1
2.3,24.0,4.0,2.0,0,0,0,0,1,2.0,4.0,14.383711086411271,1,1
3.7,40.0,5.0,5.0,0,0,0,0,0,3.5,4.785596879535559,14.383711086411271,1,0
3.4,35.0,4.0,2.0,0,0,0,0,0,3.0,4.0,14.383711086411271,1,1
20.0,75.0,5.0,4.0,1,1,1,1,1,8.0,4.785596879535559,14.383711086411271,1,1
4.95,45.0,5.0,4.0,1,1,1,0,1,3.0,4.0,11.0,1,1
2.7,33.0,4.0,3.0,0,0,0,0,1,3.0,4.785596879535559,14.383711086411271,1,1
6.0,51.0,5.0,4.0,0,0,0,0,0,5.0,4.785596879535559,14.383711086411271,1,1
4.3,60.0,1.0,1.0,1,1,1,1,0,1.0,4.2,14.0,1,0
6.0,42.0,3.0,2.0,0,0,0,0,0,5.0,4.7,9.0,0,1
7.5,54.0,4.0,4.0,1,1,1,1,1,7.0,4.0,13.0,0,0
4.45,62.0,2.0,3.0,1,1,1,1,0,5.0,4.6,15.0,0,1
11.8,44.0,3.0,4.0,0,0,0,0,1,16.0,4.5,10.0,0,1
1.73,36.0,4.0,4.0,1,1,1,0,0,2.5,3.6,10.0,1,0
6.1,50.0,4.0,4.0,1,1,1,1,0,6.0,5.0,10.0,0,1
4.95,70.0,2.0,3.0,1,1,1,1,0,5.0,6.0,11.0,0,0
4.5,54.0,4.0,2.0,1,1,1,0,0,3.0,4.785596879535559,14.383711086411271,1,1
4.9,70.0,2.0,3.0,0,0,0,0,0,8.0,5.0,14.0,0,0
9.0,60.0,5.0,5.0,1,1,1,1,0,8.0,5.0,14.383711086411271,1,1
3.4,85.0,5.0,4.0,0,0,0,0,0,4.0,4.5,14.383711086411271,1,1
5.0,46.0,2.0,2.0,0,0,0,0,0,4.0,3.0,10.0,0,1
7.5,50.0,2.0,3.0,1,1,1,1,0,6.0,3.8,15.0,0,1
19.0,78.0,3.0,5.0,0,0,0,0,0,8.0,6.0,13.0,0,1
6.8,38.0,3.0,3.0,1,1,1,1,0,4.5,4.785596879535559,14.383711086411271,0,1
3.5,64.0,1.0,2.0,0,0,0,0,1,3.0,4.2,16.0,0,0
30.0,110.0,9.0,8.0,0,0,1,1,0,6.0,7.0,14.383711086411271,1,1
3.75,51.0,3.0,3.0,1,1,1,1,0,3.0,3.6,14.383711086411271,1,1
5.6,45.0,4.0,4.0,1,1,1,0,0,3.0,3.6,14.383711086411271,1,1
5.25,32.0,4.0,4.0,0,0,0,1,1,4.0,4.0,8.0,0,1
4.1,42.0,2.0,4.0,0,0,0,0,0,4.0,3.6,13.0,0,1
15.0,62.0,7.0,8.0,1,1,1,0,0,8.0,4.785596879535559,14.383711086411271,1,1
9.7,55.0,5.0,4.0,1,1,1,1,1,9.0,4.5,14.383711086411271,1,1
1.1,75.0,1.0,2.0,0,1,1,1,1,8.0,5.0,15.0,0,0
9.6,100.0,4.0,4.0,1,1,1,1,0,7.0,4.0,14.383711086411271,0,1
11.4,60.0,3.0,4.0,0,0,0,0,1,12.0,4.4,15.0,0,1
7.94,79.0,2.0,4.0,1,1,1,1,1,14.0,4.785596879535559,14.383711086411271,0,0
11.5,41.0,3.0,3.0,1,1,1,1,1,12.0,5.1,8.0,0,1
22.4,68.0,5.0,6.0,1,1,1,1,1,12.0,3.9,16.0,0,1
4.45,64.0,2.0,4.0,1,1,1,1,1,7.0,4.0,16.0,0,0
2.75,51.0,2.0,2.0,1,1,0,0,0,4.0,3.0,17.0,0,0
6.5,115.0,3.0,5.0,0,0,0,0,0,6.0,5.5,24.0,0,1
15.0,80.0,7.0,4.0,0,0,0,0,1,15.0,6.0,13.0,1,1
15.8,96.0,4.0,4.0,0,0,0,0,1,15.0,4.0,24.0,0,1
4.7,56.0,5.0,4.0,0,0,0,0,0,3.0,4.785596879535559,14.383711086411271,1,1
5.6,50.0,6.0,3.0,1,1,1,1,0,6.0,4.785596879535559,14.383711086411271,1,1
2.74,26.0,4.0,3.0,1,1,1,0,0,3.0,4.785596879535559,14.383711086411271,1,1
18.0,68.0,9.0,6.0,0,0,0,0,1,18.0,4.785596879535559,14.383711086411271,1,1
8.5,110.0,4.0,5.0,0,0,0,0,0,5.0,6.0,14.383711086411271,1,0
10.5,55.0,5.0,6.0,1,1,1,1,1,7.0,4.0,14.383711086411271,1,1
5.6,100.0,4.0,5.0,1,1,1,0,0,3.0,7.0,14.383711086411271,1,0
2.95,33.0,4.0,4.0,0,0,0,0,0,3.0,3.2,14.383711086411271,1,0
29.5,117.0,5.0,6.0,0,0,0,0,1,20.0,4.3,14.383711086411271,1,1
7.5,55.0,4.0,4.0,1,1,1,1,1,20.0,10.0,14.383711086411271,1,0
25.0,83.0,6.0,10.0,1,1,1,1,1,20.0,4.6,18.0,0,1
7.2,88.0,3.0,6.0,0,0,0,0,0,8.0,4.0,22.0,0,1
4.5,60.0,4.0,5.0,1,1,1,1,0,6.0,4.6,14.383711086411271,1,1
27.5,70.0,8.0,9.0,0,0,0,0,1,10.0,4.785596879535559,14.383711086411271,1,1
32.9,90.0,5.0,3.0,1,1,1,1,1,20.0,6.5,15.0,1,1
4.5,62.0,3.0,3.0,1,1,1,1,0,3.0,6.4,14.383711086411271,1,0
8.5,46.0,5.0,5.0,1,1,1,1,1,9.0,4.785596879535559,14.383711086411271,1,1
9.85,125.0,2.0,4.0,1,1,1,1,0,8.0,5.0,26.0,0,1
11.0,40.0,3.0,3.0,1,0,1,1,1,15.0,4.785596879535559,14.383711086411271,1,1
24.0,130.0,7.0,10.0,0,0,0,0,1,20.0,6.5,20.0,0,1
2.3,22.0,3.0,3.0,0,0,0,0,0,2.0,4.785596879535559,14.383711086411271,1,1
5.0,50.0,5.0,5.0,1,1,1,1,1,5.0,4.785596879535559,14.383711086411271,1,0
15.0,96.0,8.0,6.0,0,0,0,0,1,20.0,4.785596879535559,14.383711086411271,1,1
5.55,50.0,3.0,4.0,1,1,1,1,0,10.0,3.5,14.383711086411271,1,0
6.95,60.0,4.0,3.0,1,1,1,1,1,4.5,4.0,15.0,1,0
10.5,55.0,5.0,6.0,0,0,0,0,0,7.0,4.785596879535559,14.383711086411271,1,1
3.4,45.0,4.0,5.0,1,1,1,1,0,4.0,4.785596879535559,14.383711086411271,1,1
7.0,44.0,5.0,4.0,1,1,1,1,0,4.5,4.0,14.383711086411271,1,1
2.4,33.0,4.0,3.0,1,1,1,1,0,4.0,4.785596879535559,14.383711086411271,0,0
4.3,45.0,3.0,3.0,0,0,1,0,0,4.0,4.2,11.0,0,1
9.7,100.0,5.0,5.0,0,0,0,0,0,4.0,4.5,14.383711086411271,1,1
13.0,56.0,5.0,5.0,1,1,1,1,1,15.0,4.3,13.0,1,1
19.9,70.0,5.0,4.0,1,1,1,1,1,10.0,5.5,14.383711086411271,1,1
3.0,40.0,4.0,3.0,0,0,0,0,1,4.0,4.785596879535559,14.383711086411271,1,0
3.2,70.0,3.0,3.0,1,1,1,1,0,7.0,3.5,7.5,0,1
3.9,30.0,4.0,2.0,1,1,1,1,1,3.0,4.5,6.5,1,1
38.0,130.0,7.0,8.0,1,1,1,1,1,20.0,7.0,14.383711086411271,1,1
4.5,56.0,3.0,4.0,1,1,1,1,1,3.0,4.785596879535559,14.383711086411271,1,1
1.85,80.0,1.0,3.0,0,0,0,0,1,10.0,4.0,20.0,0,0
31.0,110.0,6.0,6.0,1,1,1,1,1,12.0,7.8,14.1,1,1
3.15,35.0,5.0,4.0,0,0,0,0,0,3.0,4.785596879535559,14.383711086411271,1,1
12.0,96.0,4.0,4.0,1,1,1,0,1,6.0,3.0,8.0,0,1
20.0,110.0,4.0,4.0,0,0,0,0,1,6.0,8.0,14.383711086411271,1,1
14.0,90.0,7.0,8.0,1,1,1,1,0,7.0,5.0,20.0,0,1
15.0,75.0,5.0,5.0,0,0,0,0,1,10.0,5.0,15.0,0,1
7.7,51.0,4.0,4.0,0,0,0,0,1,6.0,4.785596879535559,14.383711086411271,1,1
7.25,120.0,1.0,1.0,1,1,1,1,0,7.0,5.0,24.0,1,0
9.59,78.0,5.0,4.0,1,1,1,1,0,5.0,5.5,14.0,0,1
28.0,75.0,2.0,6.0,1,1,1,1,1,12.0,5.0,15.0,0,1
5.38,39.0,4.0,4.0,0,0,0,0,1,8.0,4.785596879535559,14.383711086411271,1,0
5.0,40.0,4.0,5.0,1,1,1,1,0,4.0,4.0,12.5,0,1
5.2,105.0,2.0,4.0,0,0,0,0,0,5.0,5.0,21.0,0,0
5.5,52.0,2.0,4.0,0,0,0,0,0,3.0,3.2,18.0,0,1
5.3,60.0,4.0,4.0,1,1,1,1,0,4.0,4.0,15.0,0,1
2.25,31.0,4.0,3.9819748527213576,1,1,1,1,0,0.0,4.785596879535559,14.383711086411271,1,0
4.25,58.0,5.0,6.0,1,1,1,1,0,3.0,4.785596879535559,14.383711086411271,1,1
2.5,30.0,5.0,4.0,1,1,1,1,0,3.0,3.3,14.383711086411271,1,0
1.38,15.0,5.0,3.0,0,0,0,0,0,3.0,3.2,14.383711086411271,1,1
3.9,42.0,3.803934157259287,3.9819748527213576,1,1,1,1,0,3.0,4.0,14.383711086411271,1,0
39.0,120.0,9.0,9.0,1,1,1,1,1,16.0,6.5,24.0,1,1
11.9,74.0,3.0,5.0,0,0,0,0,0,8.0,4.0,19.0,0,1
8.7,87.0,2.0,4.0,1,1,1,1,1,15.0,4.4,20.0,0,0
1.55,72.0,1.0,2.0,0,0,0,0,0,5.0,5.0,13.0,0,1
3.2,30.0,5.0,3.0,1,1,1,0,0,2.5,3.7,14.383711086411271,1,1
2.7,60.0,1.0,2.0,0,0,0,0,0,4.0,4.0,15.0,0,1
6.1,51.0,5.0,4.0,1,1,1,0,0,3.0,4.0,12.5,1,1
10.25,94.0,1.0,2.0,1,1,1,1,0,5.0,4.8,19.0,0,1
1.27,68.0,2.0,3.0,1,1,1,1,1,5.0,4.0,17.0,0,1
6.4,45.0,3.0,2.0,1,1,1,1,0,4.0,4.3,10.5,0,1
1.94,32.0,3.0,3.0,1,1,1,0,0,2.0,3.7,9.0,1,0
4.3,50.0,5.0,5.0,0,0,0,0,0,2.0,4.0,12.5,1,1
22.5,79.0,3.0,3.0,1,1,1,1,1,15.0,4.785596879535559,14.383711086411271,1,1
6.5,60.0,4.0,4.0,1,1,1,1,0,2.5,4.0,15.0,1,1
4.8,50.0,5.0,4.0,1,1,1,0,0,3.0,5.0,10.0,1,1
2.75,38.0,4.0,4.0,1,1,1,0,0,2.5,3.8,14.383711086411271,1,1
3.0,78.0,1.0,5.0,0,0,0,0,0,4.0,5.0,17.0,0,0
8.5,108.0,3.803934157259287,3.9819748527213576,0,0,0,0,0,6.557369732198463,4.785596879535559,14.383711086411271,0,1
15.8,80.0,6.0,6.0,1,1,1,1,0,6.0,5.0,16.0,1,1
7.85,58.0,2.0,2.0,0,0,0,0,1,6.0,4.0,14.5,0,1
7.6,45.0,6.0,4.0,1,1,1,1,0,4.0,4.0,11.0,1,1
3.6,55.0,6.0,9.0,0,0,0,0,0,5.0,4.785596879535559,14.383711086411271,1,0
6.3,51.0,4.0,4.0,1,1,1,0,0,3.0,5.6,14.383711086411271,1,1
6.6,70.0,5.0,5.0,0,0,0,0,0,3.0,4.2,15.0,0,1
3.9,45.0,5.0,4.0,1,1,1,1,0,4.0,4.0,11.0,1,0
3.6,42.0,5.0,5.0,0,0,0,0,0,7.0,4.785596879535559,14.383711086411271,1,0
4.3,100.0,3.0,3.0,0,0,0,0,0,5.0,4.785596879535559,14.383711086411271,0,1
2.65,33.0,4.0,3.0,1,1,1,1,0,2.7,3.3,10.0,1,1
2.5,36.0,4.0,4.0,1,1,1,1,0,3.0,3.8,14.383711086411271,1,0
29.0,98.0,5.0,10.0,1,1,1,1,1,18.0,4.0,25.0,0,1
2.5,34.0,4.0,3.0,1,1,1,0,0,3.0,4.785596879535559,14.383711086411271,1,1
5.5,60.0,3.0,4.0,1,1,1,1,0,9.0,4.0,16.0,0,0
7.0,40.0,4.0,6.0,0,0,0,0,1,8.0,4.3,14.383711086411271,1,1
6.5,40.0,5.0,4.0,1,1,1,1,1,6.0,7.3,14.383711086411271,1,1
6.8,41.0,5.0,4.0,1,1,1,0,1,8.0,4.5,8.0,1,1
4.75,60.0,5.0,6.0,0,0,0,0,0,4.0,4.785596879535559,14.383711086411271,1,1
2.4,35.0,5.0,4.0,1,1,1,1,0,2.3,4.7,8.0,1,0
17.9,38.0,3.0,3.0,0,0,0,0,1,6.0,5.2,11.55,0,1
8.0,60.0,4.0,4.0,0,0,0,0,0,4.0,4.0,14.383711086411271,1,1
28.9,90.0,8.0,7.0,0,0,0,0,0,10.0,6.5,13.8,1,1
5.2,50.0,4.0,4.0,0,0,0,0,0,5.0,4.2,14.383711086411271,1,0
5.4,45.0,5.0,4.0,1,1,1,0,0,3.0,4.0,14.383711086411271,1,1
4.9,45.0,6.0,4.0,1,1,1,0,0,2.5,4.785596879535559,14.383711086411271,1,1
9.0,60.0,4.0,3.0,1,1,1,1,1,10.0,4.0,14.383711086411271,1,1
16.8,90.0,4.0,6.0,1,1,1,1,0,6.0,5.0,19.0,0,1
9.8,40.0,5.0,7.0,0,0,0,0,1,5.0,3.7,14.383711086411271,1,1
5.89,46.0,4.0,4.0,1,1,1,1,0,6.0,4.5,10.0,0,1
19.0,120.0,1.0,3.0,0,0,0,0,1,16.0,8.0,15.0,0,1
5.9,40.0,1.0,1.0,1,1,1,1,1,12.0,4.0,10.0,1,0
4.5,42.0,6.0,9.0,1,1,1,1,0,3.0,3.4,14.383711086411271,1,0
16.0,60.0,9.0,6.0,0,0,0,0,1,6.0,6.0,10.0,1,1
9.5,110.0,2.0,2.0,1,1,1,1,1,18.0,4.785596879535559,14.383711086411271,1,1
4.25,40.0,5.0,4.0,1,1,1,1,0,3.0,5.0,9.0,1,1
5.98,52.0,5.0,4.0,0,0,0,0,0,4.0,5.0,14.383711086411271,1,0
12.0,40.0,5.0,4.0,0,0,0,0,1,10.0,4.0,10.0,1,1
7.2,55.0,5.0,6.0,1,1,1,1,1,6.0,4.5,14.383711086411271,1,1
6.5,62.0,4.0,4.0,1,1,1,1,0,3.5,4.5,14.0,0,1
39.0,80.0,5.0,3.9819748527213576,0,0,0,0,1,20.0,4.0,20.0,0,1
16.5,115.0,5.0,10.0,1,1,1,1,0,5.0,5.0,23.0,0,1
3.95,48.0,5.0,9.0,1,1,1,0,0,5.0,3.8,14.383711086411271,1,1
6.1,63.0,5.0,6.0,1,1,1,1,0,4.0,4.0,16.0,1,1
3.5,50.0,2.0,3.0,1,1,1,1,0,4.0,3.5,12.0,0,1
4.8,48.0,4.0,4.0,1,1,1,1,0,2.5,4.785596879535559,14.383711086411271,1,1
5.6,43.0,5.0,6.0,0,0,0,0,0,3.5,4.785596879535559,14.383711086411271,1,1
5.2,46.0,3.0,4.0,1,1,1,1,0,5.0,4.8,8.5,0,1
4.0,50.0,2.0,2.0,0,0,0,0,0,4.0,4.0,13.0,0,1
1.9,36.0,4.0,4.0,1,1,1,1,0,6.0,4.0,9.0,1,0
